,Unnamed: 0,label,url,brand,name,price,skin type,skin tone,img
66,76,primer,https://www.myntra.com/foundation-and-primer/glamglow/glamglow-glowsetter-makeup-setting-spray/12247402/buy,glamglow,glowsetter makeup setting spray,₹ 1300,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12247402/2020/12/10/697a0c75-8a8d-4a90-aa75-42ef10a9b64a1607585381640-Glowsetter-Makeup-Setting-Spray-1621607585381543-1.jpg"
67,77,primer,https://www.myntra.com/foundation-and-primer/innisfree/innisfree-no-sebum-blur-primer-25-ml-/15467662/buy,innisfree,no-sebum blur primer 25 ml,₹ 800,normal,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15467662/2021/9/30/d3728279-b688-4196-89c0-c0ee6b001a351632985855057-Innisfree-No-Sebum-Blur-Primer-25-ml-151632985855027-1.jpg"
68,78,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-travel-size-photo-finish-primer-15-ml/12278942/buy,smashbox,women travel size photo finish primer 15 ml,₹ 1750,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278942/2020/9/3/fa249715-2764-4766-a3fd-2bf004d7c6f51599148278547Travel-SizePhotoFinishPrimerizer1.jpg"
69,79,primer,https://www.myntra.com/foundation-and-primer/incolor/incolor-absolute-primer-30-ml/11094558/buy,incolor,absolute primer 30 ml,₹ 590,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11094558/2020/7/29/07985db2-8e70-450a-b5f0-388d581d27141596004764247-INCOLOR-Women-Absolute-Rose-Petal-Primer-30ml-62915960047629-1.jpg"
70,81,primer,https://www.myntra.com/foundation-and-primer/mac/mac-fix--compassion-setting-spray-30-ml/12335488/buy,m.a.c,fix + compassion setting spray 30 ml,₹ 1200,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335488/2020/9/3/19de9131-52ac-45f4-aea0-64ab724e52141599132145834FIXCOMPASSION1.jpg"
71,82,primer,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-primer-spray-first-base-60-ml/14293810/buy,miss claire,primer spray first base 60 ml,₹ 565,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14293810/2021/8/5/3829f798-577c-4106-bfa3-5f328d4852ea1628149310018-Miss-Claire-Women-Foundation-and-Primer-6871628149309753-1.jpg"
72,83,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-set-of-2-perfecting-primer/7764338/buy,revlon,set of 2 perfecting primer,₹ 2242,all,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/7764338/2018/12/26/f8c011e2-8280-4f64-ba5b-b7d1b90f34201545814027925-Revlon-Women-Foundation-and-Primer-1041545814027740-1.jpg"
73,84,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-minimize-pores-primer-8-ml/13125238/buy,smashbox,photo finish minimize pores primer 8 ml,₹ 990,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13125238/2020/12/1/fefce6e7-8bab-4bd3-89ff-8a6ff4905eef1606833252269-Smashbox-Women-Foundation-and-Primer-2811606833251979-1.jpg"
74,86,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-set-of--eyeliner---face-primer/7729296/buy,wet n wild,sustainable set of eyeliner & face primer,₹ 778,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7729296/2020/10/10/db1891b5-78ae-485e-879b-82e53f2c86a31602273209289WetnWildSustainableSetOfEyelinerFacePrimer1.jpg"
75,87,primer,https://www.myntra.com/foundation-and-primer/milani/milani-prime-light-strobing--pore-minimizing-oil-free-face-primer-/14686790/buy,milani,prime light strobing & pore-minimizing oil free face primer,₹ 923,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686790/2021/7/22/7cc60ba7-fe63-4d16-ab1a-9109eab82d631626960866720-MILANI-Women-Foundation-and-Primer-9261626960866573-1.jpg"
76,88,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-colorstay-natural-tan-foundation-with-photoready-001-perfecting-primer/7701529/buy,revlon,colorstay natural tan foundation with photoready 001 perfecting primer,₹ 1999,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7701529/2018/12/27/cec96d77-3750-4439-a58c-169459954b8e1545908173848-Revlon-Colorstay-Natural-Tan-Foundation-With-PhotoReady-001--1.jpg"
77,89,primer,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-pro-aqua-priming-base-100-ml/2157261/buy,makeup revolution london,pro aqua priming base 100 ml,₹ 877,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2157261/2018/4/12/11523508733067-Makeup-Revolution-London-Women-Foundation-and-Primer-1131523508733054-1.jpg"
78,90,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-minimize-pores-primer-30-ml/12278924/buy,smashbox,women photo finish minimize pores primer 30 ml,₹ 3300,oily,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278924/2020/10/27/600a609b-003f-4410-9e22-4f390b8172c71603799625520-Smashbox-Women-Photo-Finish-Minimize-Pores-Primer-30-ml-4651-1.jpg"
79,91,primer,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-03-green-studio-perfect-anti-redness-professional-makeup-primer-30ml/7120585/buy,miss claire,03 green studio perfect anti-redness professional makeup primer 30ml,₹ 565,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7120585/2018/8/28/8f01de6e-dfee-4d18-9b93-3914d919e0711535450992874-Miss-Claire-03-Green-Studio-Perfect-Professional-Makeup-Primer-30-ml-601535450992858-1.jpg"
80,92,primer,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-set-of-2-fixing-sprays/7729487/buy,makeup revolution london,set of 2 fixing sprays,₹ 1507,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7729487/2019/2/27/2f818f35-2f86-4a25-a2f2-4266afcec74f1551240375244-Makeup-Revolution-London-Women-Foundation-and-Primer-8081551-1.jpg"
81,94,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-10-pan-palette-eyeshadow--photo-focus-matte-face-primer/13538584/buy,wet n wild,set of 10 pan palette eyeshadow & photo focus matte face primer,₹ 973,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538584/2021/2/1/9c422ff5-6d91-4efd-9dcd-11e7943065861612170564958-Wet-n-Wild-Set-of-10-Pan-Palette-Eyeshadow--Photo-Focus-Matt-1.jpg"
82,96,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-halo-healthy-glow-all-in-1-primer-with-spf-25---light-neutral/13356424/buy,smashbox,halo healthy glow all in 1 primer with spf 25 - light neutral,₹ 2650,all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13356424/2021/3/18/ceb499f8-2d31-4ea8-b1d9-62cc148054d51616045529193-Smashbox-Women-Foundation-and-Primer-7061616045529119-1.jpg"
83,98,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-primer--concealer/13538568/buy,wet n wild,set of primer & concealer,₹ 766,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538568/2021/2/1/028474c4-f062-447d-b9bf-07159ff456881612170435248-Wet-n-Wild-Set-of-Primer--Concealer-8321612170434983-1.jpg"
84,102,primer,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-vitamin-enriched-face-base-7-ml/12097794/buy,bobbi brown,mini vitamin enriched face base 7 ml,₹ 990,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12097794/2021/3/15/2bcb5cc0-900b-4447-bea4-857de178f2ee1615785978017-Bobbi-Brown-Mini-Vitamin-Enriched-Face-Base-7-ml-39216157859-1.jpg"
85,103,primer,https://www.myntra.com/foundation-and-primer/miss-rose/miss-rose-perfect-makeup-base-pearl-primer-30ml/14188750/buy,miss rose,perfect makeup base pearl primer 30ml,₹ 899,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/4/24/5f04a826-3d11-47db-b77c-c7e9bd42e8571619252519747-1.jpg"
86,105,primer,https://www.myntra.com/foundation-and-primer/milani/milani-prime-shield-mattifying--pore-minimizing-oil-free-face-primer/14686800/buy,milani,prime shield mattifying & pore-minimizing oil free face primer,₹ 877,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686800/2021/7/22/a7cbad0b-6d68-4e69-81bb-9be8561b76a81626960900895-MILANI-Women-Foundation-and-Primer-3741626960900766-1.jpg"
87,108,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-pore-primer-mini/14411410/buy,benefit cosmetics,the porefessional pore primer mini,₹ 1240,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411410/2021/6/25/6b94a49a-59df-4120-b229-4005259048141624595554032-Benefit-Cosmetics-The-POREfessional-Pore-Primer-Mini-4141624-15.jpg"
88,109,primer,https://www.myntra.com/foundation-and-primer/deborah/deborah-milano-face-perfect-mattifying-primer/1664239/buy,deborah,milano face perfect mattifying primer,₹ 671,combination,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1664239/2019/11/12/61788b67-3811-4988-9f43-e0f4a7b453411573544296849DeborahMilanoFacePerfectMattifyingPrimer1.jpg"
89,110,primer,https://www.myntra.com/foundation-and-primer/mac/mac-women-fixpassion-setting-spray-30-ml/12335496/buy,m.a.c,women fix+passion setting spray 30 ml,₹ 1200,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335496/2020/9/3/bdf57f8d-8cba-43c7-8c40-852a8fa1dd941599132149890FIXPASSION1.jpg"
90,111,primer,https://www.myntra.com/foundation-and-primer/mac/mac-fix--balance-setting-spray-30-ml/12335502/buy,m.a.c,fix + balance setting spray 30 ml,₹ 1200,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335502/2020/9/3/13c63d9b-63c4-4fce-8115-94c2a2b3f3861599132146231FIXBALANCE1.jpg"
91,112,primer,https://www.myntra.com/foundation-and-primer/mac/mac-women-fixcalm-setting-spray-30-ml/12335498/buy,m.a.c,women fix+calm setting spray 30 ml,₹ 1200,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335498/2020/9/3/fb3842d5-73f2-4302-88d9-b0c91786496d1599132144557FIXCALM1.jpg"
92,113,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-natural-finish-setting-spray--matte-face-primer/13538558/buy,wet n wild,set of natural finish setting spray & matte face primer,₹ 895,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538558/2021/2/1/ed217b2e-ac6b-461e-a074-850cfef511561612170389034-Wet-n-Wild-Set-of-Natural-Finish-Setting-Spray--Matte-Face-P-1.jpg"
93,114,primer,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-vitamin-enriched-face-base-for-normal-to-oily-skin-50-ml/9590793/buy,bobbi brown,vitamin enriched face base for normal to oily skin 50 ml,₹ 5800,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590793/2020/1/14/fbef1afe-d715-427e-9c41-d272fd6aed421578988608345-Bobbi-Brown-Women-Foundation-and-Primer-5141578988608048-1.jpg"
94,115,primer,https://www.myntra.com/foundation-and-primer/milani/milani-prime-correct-diffuses-discolouration--pore-minimizing-face-primer/12817244/buy,milani,prime correct diffuses discolouration + pore minimizing face primer,₹ 1001,normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12817244/2020/11/23/36a870bb-ed8e-405c-8c59-ea158613044f1606139679004-MILANI-Women-Foundation-and-Primer-9041606139678891-1.jpg"
95,116,primer,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-set-of-photo-focus-concealer--photo-focus-matte-face-primer/13538586/buy,wet n wild,set of photo focus concealer & photo focus matte face primer,₹ 702,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538586/2021/2/1/130bcf97-ccdd-4170-b9bd-127329e970841612170570170-Wet-n-Wild-Set-of-Photo-Focus-Concealer--Photo-Focus-Matte-F-1.jpg"
96,118,primer,https://www.myntra.com/foundation-and-primer/mac/mac-women-fix-vitality-setting-spray-30-ml/12335490/buy,m.a.c,women fix+ vitality setting spray 30 ml,₹ 1200,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335490/2020/10/6/55bfd9bb-3f94-427f-a17d-32b228a5f54e1601970415476-FIX--VITALITY-3931601970415381-1.jpg"
97,120,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer/12852804/buy,smashbox,vitamin glow primer,₹ 3050,normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12852804/2020/12/11/3a6c55ec-9c0b-474a-8b7b-38841459758d1607672503632-VITAMIN-GLOW-PRIMER-4641607672503525-1.jpg"
98,121,primer,https://www.myntra.com/foundation-and-primer/la-girl/la-girl-proprep-hd-face-primer/2156676/buy,l.a girl,pro.prep hd face primer,₹ 850,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2156676/2018/3/22/11521701397171-LA-Girl-Women-Foundation-and-Primer-7911521701397140-1.jpg"
99,122,primer,https://www.myntra.com/foundation-and-primer/mac/mac-women-fixplay-setting-spray-30-ml/12335492/buy,m.a.c,women fix+play setting spray 30 ml,₹ 1200,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12335492/2020/9/3/a3d1fcbe-92ce-4cba-834b-460204d2783b1599132149679FIXPLAY1.jpg"
100,124,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-photo-finish-minimize-pores--the-original-photo-finish-primers/14708658/buy,smashbox,set of photo finish minimize pores & the original photo finish primers,₹ 1980,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14708658/2021/7/1/e92bd3b9-00bb-43b5-8d6a-8ec6534f1d971625120039895-Smashbox-Women-Foundation-and-Primer-4831625120039735-1.jpg"
101,126,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer---travel/12852810/buy,smashbox,vitamin glow primer - travel,₹ 1590,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12852810/2020/11/4/7af5ef8e-32a2-4d06-af18-c80fabdabeba1604461273613-VITAMIN-GLOW-PRIMER---TRAVEL-3411604461273228-1.jpg"
102,127,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-reduce-redness-primer/13125240/buy,smashbox,photo finish reduce redness primer,₹ 990,all,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125240/2020/12/1/82a3f2a0-307f-43e6-86a1-7013109789d71606833280247-Smashbox-Women-Foundation-and-Primer-7601606833280130-1.jpg"
103,128,primer,https://www.myntra.com/foundation-and-primer/ofra/ofra-rodeo-drive-primer-30-ml/12702322/buy,ofra,rodeo drive primer 30 ml,₹ 1350,normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12702322/2020/10/19/53e36d08-b122-4a21-9243-3a5a553a360a1603102092697-OFRA-Women-Foundation-and-Primer-2181603102092487-1.jpg"
104,130,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-set-of-foundation--primer/7764327/buy,revlon,set of foundation & primer,₹ 2029,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7764327/2019/2/26/0c3560cf-559e-4903-bf97-ccd923c3a6d51551179792585-Revlon-Women-Foundation-and-Primer-4191551179792118-1.jpg"
105,131,primer,https://www.myntra.com/foundation-and-primer/pac/pac-not-so-basic-shine-killer-primer-25-ml/9794547/buy,pac,not so basic shine killer primer 25 ml,₹ 667,normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9794547/2019/8/9/33308fd2-781d-441d-84eb-9939423b2fd91565353526029-PAC-Unisex-Foundation-and-Primer-1341565353525861-1.jpg"
106,132,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-3-photo-phinish-primer/12852806/buy,smashbox,set of 3 photo phinish primer,₹ 2900,normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12852806/2020/11/4/2d99d3ef-f226-4921-a6de-18f191c619191604461262120-PHOTO-FINISH-PRIMER-TRIO-7691604461261882-1.jpg"
107,133,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-2-photo-finish-primers/14708662/buy,smashbox,set of 2 photo finish primers,₹ 1980,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14708662/2021/7/1/10da9866-5e9d-41ae-9803-dfeba35754e11625121860714-Smashbox-Women-Foundation-and-Primer-8771625121860601-1.jpg"
108,137,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-photo-finish-minimize-pores-primer--mini-always-on-gel-eyeliner--fishnet/14708660/buy,smashbox,set of photo finish minimize pores primer & mini always on gel eyeliner- fishnet,₹ 1680,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14708660/2021/7/1/c2439420-0596-4ea7-af7c-85d47e85e30b1625121835833-Smashbox-Women-Foundation-and-Primer-3011625121835680-1.jpg"
109,138,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-women-the-porefessional-face-primer-22-ml/14411296/buy,benefit cosmetics,women the porefessional face primer 22 ml,₹ 3300,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411296/2021/6/9/f5e404a4-0efb-4149-8d1e-a2f5555642011623244649088-The-POREfessional-Face-Primer-7921623244648933-1.jpg"
110,139,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-always-on-mini-gel-eyeliner---fishnet--photo-finish-minimize-pores-primer/14701524/buy,smashbox,set of always on mini gel eyeliner - fishnet & photo finish minimize pores primer,₹ 1680,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14701524/2021/7/1/d6d3d3d5-033b-4f8d-85fd-aa1a8d5708d51625113177940-Smashbox-Women-Foundation-and-Primer-721625113177826-1.jpg"
111,140,primer,https://www.myntra.com/foundation-and-primer/revlon/revlon-set-of-primer--eyeliner/7731317/buy,revlon,set of primer & eyeliner,₹ 1638,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7731317/2019/2/27/e287cf2b-4cf5-4264-a79e-684c59e2c4611551239887184-Revlon-Women-Foundation-and-Primer-4621551239886701-1.jpg"
112,141,primer,https://www.myntra.com/foundation-and-primer/kiko-milano/kiko-milano-radiant-boost-face-base-30-ml/7735356/buy,kiko milano,kiko milano radiant boost face base 30 ml,₹ 1425,normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/7735356/2018/12/8/1436ac05-41b0-4d83-b786-6a598edca14e1544266243766-Kiko-Milano-Radiant-Boost-Face-Base-30-ml-7351544266243710-1.jpg"
