label,url,brand,name,price,skin type,spf,concern,concern 2,concern 3,key ingredient,formulation
face-moisturisers,https://www.myntra.com/face-moisturisers/skinkraft/skinkraft-women-ultra-mild-moisturizer-for-sensitive-skin---45-ml/15345058/buy,SKINKRAFT,Women Ultra Mild Moisturizer For Sensitive Skin - 45 ml,₹ 499,Sensitive,,,Pore Care,Redness,,Gel
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-botanicals-bio-saffron-dew-youthful-nourishing-day-sustainable-cream-175-g/1661457/buy,Biotique,Botanicals Bio Saffron Dew Youthful Nourishing Day Sustainable Cream 175 g,₹ 283,All,,Fine Lines and Wrinkles,Deep Nourishment,Softening and Smoothening,Saffron,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-roots-of-strength-firming-shaping-day-sustainable-cream-50-ml/4046733/buy,THE BODY SHOP,Roots of Strength Firming Shaping Day Sustainable Cream 50 ml,₹ 1865,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-natural-white-7-in-one-nourishing-night-repair-cream-50-g/13509842/buy,Olay,Women Natural White 7 in One Nourishing Night Repair Cream 50 g,₹ 310,Normal,,General Care,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-unisex-jeju-cherry-blossom-tone-up-cream-50ml/11611908/buy,Innisfree,Unisex Jeju Cherry Blossom Tone-Up Cream 50ml,₹ 1530,All,,Hydration,Dryness,Softening and Smoothening,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/bioayurveda/bioayurveda-black-pearl-radiance-anti-pigmentation-face-cream-60g/15444640/buy,BIOAYURVEDA,Black Pearl Radiance Anti-Pigmentation Face Cream 60g,₹ 300,All,,Sun Protection,Pore Care,Redness,Aloe Vera,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-advanced-eternal-youth-formula-date--litchi-anti-aging-night-cream-15g/13053152/buy,,,,,,,,,,
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-total-effects-7-in-1-anti-aging-skin-cream/10444688/buy,Olay,Total Effects 7 in 1 Anti Aging Skin Cream,₹ 849,Normal,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-aloe-vera-multipurpose-beauty-gel-for-skin-and-hair-150-ml/12415738/buy,WOW SKIN SCIENCE,WOW Aloe Vera Multipurpose Beauty Gel for Skin and Hair 150 ml,₹ 230,Normal,,General Care,,,Aloe Vera,Gel
face-moisturisers,https://www.myntra.com/face-moisturisers/nivea/nivea-men-dark-spot-reduction-creme-150-ml/1884775/buy,,,,,,,,,,
face-moisturisers,https://www.myntra.com/face-moisturisers/mcaffeine/mcaffeine-lightweight-cappuccino-coffee-moisturizer-with-vitamin-e--almond-milk-50ml/14351574/buy,MCaffeine,mCaffeine Lightweight Cappuccino Coffee Moisturizer with Vitamin E & Almond Milk (50ml),₹ 399,All,,Dull Skin,Dryness,General Care,Caffeine,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/skinkraft/skinkraft-hydra-balance-moisturizer-for-slightly-dry-skin/15345056/buy,SKINKRAFT,Hydra Balance Moisturizer For Slightly Dry Skin,₹ 499,Oily,,Dryness,,,,Gel
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-advanced-anti-age-bxl-cellular-bio-saffron-nourishing-cream-50gm/1661460/buy,Biotique,Advanced Anti-Age BXL Cellular Bio Saffron Nourishing Cream 50gm,₹ 589,All,,Fine Lines and Wrinkles,Deep Nourishment,Softening and Smoothening,Saffron,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-total-effects-7-in-one-day-cream-spf15-12g/11318468/buy,Olay,Women Total Effects 7 In One Day Cream SPF15 12g,₹ 239,All,15 to 30,Fine Lines and Wrinkles,Pore Care,Dark Spots,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-green-tea-balancing-cream-ex-50ml/7206926/buy,Innisfree,Green Tea Balancing Cream EX 50ml,₹ 1040,All,,Hydration,Dull Skin,General Care,Green Tea,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-revitalift-hyaluronic-acid-plumping-day-cream-15-ml/14172258/buy,,,,,,,,,,
face-moisturisers,https://www.myntra.com/face-moisturisers/bewakoof-cosmos/bewakoof-cosmos-unisex-magnesium--vitamin-e-and-night-cream--face-moisturizer/15523786/buy,BEWAKOOF COSMOS,Unisex Magnesium & Vitamin E AND Night Cream & Face Moisturizer,₹ 399,All,,Dryness,,Dryness,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-vitamin-e-intense-moisture-cream-for-dry-skin-50-ml/7576908/buy,THE BODY SHOP,Vitamin E Intense Moisture Cream for Dry Skin 50 ml,₹ 1058,Dry,,General Care,,,Vitamin E,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-skin-science-vitamin-c-face-cream-50-ml/12689494/buy,WOW SKIN SCIENCE,Vitamin C Face Cream 50 ml,₹ 521,All,,Acne or Blemishes,Blackheads and Whiteheads,Dull Skin,Vitamin C,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-micro-sculpting-anti-ageing-face-moisturiser-10g/11318446/buy,Olay,Women Regenerist Micro-Sculpting Anti-Ageing Face Moisturiser 10g,₹ 319,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-revitalift-hyaluronic-acid-day-cream--rouge-signature-matte-lipstick/15668370/buy,LOreal,Paris Set of Revitalift Hyaluronic Acid Day Cream & Rouge Signature Matte Lipstick,₹ 1698,All,,Hydration,Dull Skin,Softening and Smoothening,Hyaluronic Acid,Gel
face-moisturisers,https://www.myntra.com/face-moisturisers/mcaffeine/mcaffeine-non-sticky-latte-coffee-moisturizer-with-shea-butter--ceramide-50ml/14351576/buy,MCaffeine,mCaffeine Non-sticky Latte Coffee Moisturizer with Shea Butter & Ceramide 50ml,₹ 399,All,,Deep Nourishment,Dryness,General Care,Caffeine,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-skin-perfect-age-20-anti-imperfections--whitening-sustainable-cream-50g/625425/buy,LOreal,Paris Skin Perfect Age 20+ Anti-Imperfections + Whitening Sustainable Cream 50g,₹ 189,All,,Pigmentation,Blackheads and Whiteheads,General Care,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/vi-john/vi-john-women-set-of-6-saffron-fairness-cream/15390374/buy,VI-JOHN,Women Set of 6 Saffron Fairness Cream,₹ 240,All,15 to 30,Softening and Smoothening,Softening and Smoothening,Sun Protection,Vitamin E,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-advanced-anti-ageing-revitalising-hydration-cream-50-g/10443722/buy,Olay,Regenerist Advanced Anti-Ageing Revitalising Hydration Cream 50 g,₹ 979,All,15 to 30,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/reequil/reequil-skin-radiance-cream-for-hyperpigmentation--dark-spots-30g/13512554/buy,Reequil,Skin Radiance Cream For Hyperpigmentation & Dark Spots 30g,₹ 416,Oily,,Pigmentation,Uneven Skin Tone,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-white-perfect-night-cream--white-perfect-milky-foam-face-wash/7762953/buy,LOreal,Paris Set Of White Perfect Night Cream & White Perfect Milky Foam Face Wash,₹ 548,All,,Pigmentation,Blackheads and Whiteheads,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-skin-science-anti-aging-night-cream-50-ml/12689502/buy,WOW SKIN SCIENCE,Anti Aging Night Cream 50 ml,₹ 531,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-dermospa-brazilian-anti-ageing-skin-firming-creme-with-spf-20-50g/1920417/buy,Lotus Herbals,Sustainable DermoSpa Brazilian Anti-Ageing Skin Firming Creme with SPF 20 50g,₹ 581,All,15 to 30,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-unisex-acne-rescue-cream---30-ml/15322518/buy,Azani Active Care,Unisex Acne Rescue Cream - 30 ml,₹ 399,All,,Deep Nourishment,Acne or Blemishes,Dull Skin,Kojic Acid,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/sugar/sugar-women-cosmetics-aquaholic-priming-moisturizer-30-ml/11178986/buy,SUGAR,Women Cosmetics Aquaholic Priming Moisturizer 30 ml,₹ 499,All,,,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-youthrx-anti-ageing-transforming-creme-spf-25/11618788/buy,Lotus Herbals,Sustainable YOUTHRX Anti Ageing Transforming Creme SPF 25,₹ 116,All,15 to 30,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-jeju-cherry-blossom-face-lotion-100ml/11611872/buy,Innisfree,Jeju Cherry Blossom Face Lotion 100ml,₹ 960,All,,Hydration,Dull Skin,Dark Spots,,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/phy/phy-men-set-green-tea-face-wash--superlight-moisturizer/15683134/buy,Phy,Men Set Green Tea Face Wash & Superlight Moisturizer,₹ 800,Oily,,Acne or Blemishes,Dark Spots,Hydration,Green Tea,Liquid
face-moisturisers,https://www.myntra.com/face-moisturisers/skinatura/skinatura-set-of-2-skin-whitening-vitamin-c--mulberry-extract--day-creams---100-gm-each/15321816/buy,Skinatura,Set of 2 Skin Whitening Vitamin-C & Mulberry Extract Day Creams - 100 gm Each,₹ 798,All,Below 15,Deep Nourishment,Softening and Smoothening,Sun Protection,Vitamin C,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/plum/plum-bright-years-restorative-sustainable-overnight-creme-50ml/9018293/buy,Plum,Bright Years Restorative Sustainable Overnight Creme 50ml,₹ 900,All,,Skin Sagging,Blackheads and Whiteheads,,Hyaluronic Acid,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-white-radiance-advanced-fairness-brightening-intensive-lotion-spf24-75-ml/10444672/buy,Olay,White Radiance Advanced Fairness Brightening Intensive Lotion SPF24 75 ml,₹ 1199,All,15 to 30,,,,,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/plum/plum-hello-aloe-vitamin-e-caring-day-sustainable-moisturizer-60ml/8904185/buy,Plum,Hello Aloe Vitamin E Caring Day Sustainable Moisturizer 60ml,₹ 376,Dry,,Dryness,Blackheads and Whiteheads,,Aloe Vera,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-luminous-brightening-night-cream/13509880/buy,Olay,Luminous Brightening Night Cream,₹ 839,All,,General Care,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/dermafique/dermafique-cell-by-cell-age-defying-nuit-for-all-skin-types/10855178/buy,Dermafique,Cell By Cell Age Defying Nuit For All Skin Types,₹ 1039,All,,Fine Lines and Wrinkles,Blackheads and Whiteheads,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-day-creme--night-creme/15060518/buy,Lotus Herbals,Set of Day Creme & Night Creme,₹ 373,All,,Pigmentation,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-non-oily-light-moisturiser-150-ml/7197210/buy,Ponds,Non-Oily Light Moisturiser 150 ml,₹ 208,All,,General Care,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-bija-trouble-lotion-100ml/10858870/buy,Innisfree,Bija Trouble Lotion 100ml,₹ 880,All,,Acne or Blemishes,General Care,Pigmentation,,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-youthrx-gineplex-anti-ageing-day-creme--night-creme/15060510/buy,Lotus Herbals,Set of YouthRX Gineplex Anti-Ageing Day Creme & Night Creme,₹ 923,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/vaseline/vaseline-rose-water-light-non-oily-feel-moisturizing-gel-200-g/13826626/buy,Vaseline,Rose Water Light Non-Oily Feel Moisturizing Gel 200 g,₹ 212,Normal,,General Care,Hydration,Excess Oil,Rose Water,Gel
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-whiteglow-skin-whitening--brightening-spf-25-gel-creme-60g/57677/buy,Lotus Herbals,Sustainable Whiteglow Skin Whitening Brightening SPF 25++ Gel Creme 60g,₹ 253,Normal,15 to 30,Softening and Smoothening,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-replenish-bxl-cellular-hydrating-lotion-200-ml/1661458/buy,Biotique,Replenish BXL Cellular Hydrating Lotion 200 ml,₹ 412,All,,Uneven Skin Tone,Hydration,Dark Spots,,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-men-powerwhite-anti-pollution-brightening-moisturizer-20-g/8987527/buy,Garnier,Men PowerWhite Anti-Pollution Brightening Moisturizer 20 g,₹ 75,All,,,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-sustainable-white-glow-spf-25-gel-creme--3-in-1-face-wash/14465530/buy,Lotus Herbals,Set of Sustainable White Glow SPF 25++ Gel Creme & 3-in-1 Face Wash,₹ 354,Normal,15 to 30,Softening and Smoothening,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-volcanic-pore-mattifying-cream-50-ml-/14982842/buy,Innisfree,Volcanic Pore Mattifying Cream 50 ml,₹ 1700,All,,Softening and Smoothening,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-morning-nectar-lotion-pack-of-2/7037545/buy,Biotique,Morning Nectar Lotion Pack of 2,₹ 258,All,,Uneven Skin Tone,Hydration,Dark Spots,Honey,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-women-youthrx-gineplex-anti-ageing-nourishing-night-creme-50-g/11618774/buy,Lotus Herbals,Sustainable Women YouthRX Gineplex Anti-Ageing Nourishing Night Creme 50 g,₹ 471,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-men-acno-fight-pimple-clearing-whitening-cream-45-g/7337801/buy,Garnier,Men Acno Fight Pimple Clearing Whitening Cream 45 g,₹ 140,All,,Acne or Blemishes,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-sustainable-anti-pollution-face-cream-80ml/11081538/buy,Mamaearth,Sustainable Anti-Pollution Face Cream 80ml,₹ 314,All,,Dryness,Excess Oil,,Turmeric,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-unisex-eladi-hydrating-ayurvedic-face-cream-25-g/13831618/buy,KAMA AYURVEDA,Unisex Eladi Hydrating Ayurvedic Face Cream 25 g,₹ 895,All,,Hydration,Dull Skin,Dark Spots,Coconut,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-retinol-24-night-facial-moisturizer-50-g/13658922/buy,Olay,Regenerist Retinol 24 Night Facial Moisturizer 50 g,₹ 1999,All,,Fine Lines and Wrinkles,Hydration,,Niacinamide,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/glamglow/glamglow-youth-cream-rejuvenating-power-peptide-moisturizer-50-ml/14975976/buy,GLAMGLOW,Youth Cream Rejuvenating Power Peptide Moisturizer 50 ml,₹ 4990,Normal,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-facial-eladi-day-cream-spf30-30g/12443304/buy,Forest Essentials,Facial Eladi Day Cream SPF30 30g,₹ 2150,Normal,15 to 30,Hydration,Sun Protection,Deep Nourishment,Aloe Vera,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-women-set-of-2-skin-naturals-bb-cream-30-g/9350667/buy,Garnier,Women Set of 2 Skin Naturals BB Cream 30 g,₹ 252,Normal,Below 15,Uneven Skin Tone,Blackheads and Whiteheads,Sun Protection,Vitamin C,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/sugar/sugar-bling-leader-illuminating-moisturizer---01-gold-diggin-25-ml/11220486/buy,SUGAR,Bling Leader Illuminating Moisturizer - 01 Gold Diggin 25 ml,₹ 499,All,,General Care,Softening and Smoothening,Anti-Pollution,Vitamin E,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-whip-ultra-lightweight-face-moisturiser-10g/11318440/buy,Olay,Women Regenerist Whip Ultra Lightweight Face Moisturiser 10g,₹ 399,All,,Fine Lines and Wrinkles,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-advanced-anti-age-bio-wheat-germ-bxl-cellular-sleep-cream-50g/1661461/buy,Biotique,Advanced Anti-Age Bio Wheat Germ BXL Cellular Sleep Cream 50g,₹ 599,All,,Dryness,Deep Nourishment,Dryness,Almond Oil,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-vitamin-c-face-milk-with-peach-for-skin-illumination-100-ml/12411986/buy,Mamaearth,Vitamin C Face Milk with Peach for Skin Illumination 100 ml,₹ 404,All,,Acne or Blemishes,Pigmentation,Dull Skin,Vitamin C,Liquid
face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-advanced-sanjeevani-beauty-elixir-anti-aging-day-cream-30g/12443316/buy,,,,,,,,,,
face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-organic-apple-cider-vinegar-face-moisturizer-100-ml/12415740/buy,WOW SKIN SCIENCE,WOW Organic Apple Cider Vinegar Face Moisturizer 100 ml,₹ 286,All,,General Care,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-whitening-cream-pack-of-2/7037580/buy,Biotique,Whitening Cream Pack of 2,₹ 258,All,,Uneven Skin Tone,Dull Skin,Hydration,Coconut,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-blueberry-rebalancing-cream-50ml/11611904/buy,Innisfree,Blueberry Rebalancing Cream 50ml,₹ 664,All,,Uneven Skin Tone,Hydration,Dark Spots,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-face-wash--night-cream/7763175/buy,LOreal,Paris Set of Face Wash & Night Cream,₹ 456,All,,Pigmentation,Blackheads and Whiteheads,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/clinique/clinique-id-moisturising-lotion--active-cartridge-concentrate-for-pores--uneven-texture/9080023/buy,Clinique,iD Moisturising Lotion+ & Active Cartridge Concentrate for Pores & Uneven Texture,₹ 4000,Normal,,General Care,,,,Lotion
face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-facial-kumkumadi-night-cream-30g-/12443330/buy,Forest Essentials,Facial Kumkumadi Night Cream 30g,₹ 2225,All,,Pigmentation,Acne or Blemishes,Deep Nourishment,Saffron,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-set-of-3-omega-repair-creams---80-gm-each/15322524/buy,Azani Active Care,Set Of 3 Omega+ Repair Creams - 80 gm Each,₹ 1204,All,,Deep Nourishment,Dryness,Dull Skin,Omega-3 Fatty Acids,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-gold-beauty-night-cream-35-g/15157482/buy,Ponds,Gold Beauty Night Cream 35 g,₹ 202,Normal,,General Care,,,,Cream
face-moisturisers,https://www.myntra.com/face-moisturisers/simple/simple-set-of-kind-to-skin-refreshing-facial-wash--hydrating-light-moisturiser/15064028/buy,Simple,Set Of Kind to Skin Refreshing Facial Wash & Hydrating Light Moisturiser,₹ 579,Sensitive,,Hydration,Pore Care,General Care,Vitamin E,Lotion
