,label,url,brand,name,price,skin type,concern
103,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-total-effects-7-in-one-day-cream-spf15-12g/11318468/buy,Olay,Women Total Effects 7 In One Day Cream SPF15 12g,₹ 239,All,"fine lines and wrinkles,pore care,dark spots"
104,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-green-tea-balancing-cream-ex-50ml/7206926/buy,Innisfree,Green Tea Balancing Cream EX 50ml,₹ 1040,All,"hydration,dull skin,general care"
105,face-moisturisers,https://www.myntra.com/face-moisturisers/bewakoof-cosmos/bewakoof-cosmos-unisex-magnesium--vitamin-e-and-night-cream--face-moisturizer/15523786/buy,BEWAKOOF COSMOS,Unisex Magnesium & Vitamin E AND Night Cream & Face Moisturizer,₹ 399,All,"dryness,,dryness"
106,face-moisturisers,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-vitamin-e-intense-moisture-cream-for-dry-skin-50-ml/7576908/buy,THE BODY SHOP,Vitamin E Intense Moisture Cream for Dry Skin 50 ml,₹ 1058,Dry,"general care,,"
107,face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-skin-science-vitamin-c-face-cream-50-ml/12689494/buy,WOW SKIN SCIENCE,Vitamin C Face Cream 50 ml,₹ 521,All,"acne or blemishes,blackheads and whiteheads,dull skin"
108,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-micro-sculpting-anti-ageing-face-moisturiser-10g/11318446/buy,Olay,Women Regenerist Micro-Sculpting Anti-Ageing Face Moisturiser 10g,₹ 319,All,"fine lines and wrinkles,,"
109,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-revitalift-hyaluronic-acid-day-cream--rouge-signature-matte-lipstick/15668370/buy,LOreal,Paris Set of Revitalift Hyaluronic Acid Day Cream & Rouge Signature Matte Lipstick,₹ 1698,All,"hydration,dull skin,softening and smoothening"
110,face-moisturisers,https://www.myntra.com/face-moisturisers/mcaffeine/mcaffeine-non-sticky-latte-coffee-moisturizer-with-shea-butter--ceramide-50ml/14351576/buy,MCaffeine,mCaffeine Non-sticky Latte Coffee Moisturizer with Shea Butter & Ceramide 50ml,₹ 399,All,"deep nourishment,dryness,general care"
111,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-skin-perfect-age-20-anti-imperfections--whitening-sustainable-cream-50g/625425/buy,LOreal,Paris Skin Perfect Age 20+ Anti-Imperfections + Whitening Sustainable Cream 50g,₹ 189,All,"pigmentation,blackheads and whiteheads,general care"
112,face-moisturisers,https://www.myntra.com/face-moisturisers/vi-john/vi-john-women-set-of-6-saffron-fairness-cream/15390374/buy,VI-JOHN,Women Set of 6 Saffron Fairness Cream,₹ 240,All,"softening and smoothening,softening and smoothening,sun protection"
113,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-advanced-anti-ageing-revitalising-hydration-cream-50-g/10443722/buy,Olay,Regenerist Advanced Anti-Ageing Revitalising Hydration Cream 50 g,₹ 979,All,"fine lines and wrinkles,,"
114,face-moisturisers,https://www.myntra.com/face-moisturisers/reequil/reequil-skin-radiance-cream-for-hyperpigmentation--dark-spots-30g/13512554/buy,Reequil,Skin Radiance Cream For Hyperpigmentation & Dark Spots 30g,₹ 416,Oily,"pigmentation,uneven skin tone,"
115,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-white-perfect-night-cream--white-perfect-milky-foam-face-wash/7762953/buy,LOreal,Paris Set Of White Perfect Night Cream & White Perfect Milky Foam Face Wash,₹ 548,All,"pigmentation,blackheads and whiteheads,"
116,face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-skin-science-anti-aging-night-cream-50-ml/12689502/buy,WOW SKIN SCIENCE,Anti Aging Night Cream 50 ml,₹ 531,All,"fine lines and wrinkles,,"
117,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-dermospa-brazilian-anti-ageing-skin-firming-creme-with-spf-20-50g/1920417/buy,Lotus Herbals,Sustainable DermoSpa Brazilian Anti-Ageing Skin Firming Creme with SPF 20 50g,₹ 581,All,"fine lines and wrinkles,,"
118,face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-unisex-acne-rescue-cream---30-ml/15322518/buy,Azani Active Care,Unisex Acne Rescue Cream - 30 ml,₹ 399,All,"deep nourishment,acne or blemishes,dull skin"
119,face-moisturisers,https://www.myntra.com/face-moisturisers/sugar/sugar-women-cosmetics-aquaholic-priming-moisturizer-30-ml/11178986/buy,SUGAR,Women Cosmetics Aquaholic Priming Moisturizer 30 ml,₹ 499,All,general care
120,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-youthrx-anti-ageing-transforming-creme-spf-25/11618788/buy,Lotus Herbals,Sustainable YOUTHRX Anti Ageing Transforming Creme SPF 25,₹ 116,All,"fine lines and wrinkles,,"
121,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-jeju-cherry-blossom-face-lotion-100ml/11611872/buy,Innisfree,Jeju Cherry Blossom Face Lotion 100ml,₹ 960,All,"hydration,dull skin,dark spots"
122,face-moisturisers,https://www.myntra.com/face-moisturisers/phy/phy-men-set-green-tea-face-wash--superlight-moisturizer/15683134/buy,Phy,Men Set Green Tea Face Wash & Superlight Moisturizer,₹ 800,Oily,"acne or blemishes,dark spots,hydration"
123,face-moisturisers,https://www.myntra.com/face-moisturisers/skinatura/skinatura-set-of-2-skin-whitening-vitamin-c--mulberry-extract--day-creams---100-gm-each/15321816/buy,Skinatura,Set of 2 Skin Whitening Vitamin-C & Mulberry Extract Day Creams - 100 gm Each,₹ 798,All,"deep nourishment,softening and smoothening,sun protection"
124,face-moisturisers,https://www.myntra.com/face-moisturisers/plum/plum-bright-years-restorative-sustainable-overnight-creme-50ml/9018293/buy,Plum,Bright Years Restorative Sustainable Overnight Creme 50ml,₹ 900,All,"skin sagging,blackheads and whiteheads,"
125,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-white-radiance-advanced-fairness-brightening-intensive-lotion-spf24-75-ml/10444672/buy,Olay,White Radiance Advanced Fairness Brightening Intensive Lotion SPF24 75 ml,₹ 1199,All,general care
126,face-moisturisers,https://www.myntra.com/face-moisturisers/plum/plum-hello-aloe-vitamin-e-caring-day-sustainable-moisturizer-60ml/8904185/buy,Plum,Hello Aloe Vitamin E Caring Day Sustainable Moisturizer 60ml,₹ 376,Dry,"dryness,blackheads and whiteheads,"
127,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-luminous-brightening-night-cream/13509880/buy,Olay,Luminous Brightening Night Cream,₹ 839,All,"general care,,"
128,face-moisturisers,https://www.myntra.com/face-moisturisers/dermafique/dermafique-cell-by-cell-age-defying-nuit-for-all-skin-types/10855178/buy,Dermafique,Cell By Cell Age Defying Nuit For All Skin Types,₹ 1039,All,"fine lines and wrinkles,blackheads and whiteheads,"
129,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-day-creme--night-creme/15060518/buy,Lotus Herbals,Set of Day Creme & Night Creme,₹ 373,All,"pigmentation,,"
130,face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-non-oily-light-moisturiser-150-ml/7197210/buy,Ponds,Non-Oily Light Moisturiser 150 ml,₹ 208,All,"general care,,"
131,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-bija-trouble-lotion-100ml/10858870/buy,Innisfree,Bija Trouble Lotion 100ml,₹ 880,All,"acne or blemishes,general care,pigmentation"
132,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-youthrx-gineplex-anti-ageing-day-creme--night-creme/15060510/buy,Lotus Herbals,Set of YouthRX Gineplex Anti-Ageing Day Creme & Night Creme,₹ 923,All,"fine lines and wrinkles,,"
133,face-moisturisers,https://www.myntra.com/face-moisturisers/vaseline/vaseline-rose-water-light-non-oily-feel-moisturizing-gel-200-g/13826626/buy,Vaseline,Rose Water Light Non-Oily Feel Moisturizing Gel 200 g,₹ 212,Normal,"general care,hydration,excess oil"
134,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-whiteglow-skin-whitening--brightening-spf-25-gel-creme-60g/57677/buy,Lotus Herbals,Sustainable Whiteglow Skin Whitening Brightening SPF 25++ Gel Creme 60g,₹ 253,Normal,"softening and smoothening,,"
135,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-replenish-bxl-cellular-hydrating-lotion-200-ml/1661458/buy,Biotique,Replenish BXL Cellular Hydrating Lotion 200 ml,₹ 412,All,"uneven skin tone,hydration,dark spots"
136,face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-men-powerwhite-anti-pollution-brightening-moisturizer-20-g/8987527/buy,Garnier,Men PowerWhite Anti-Pollution Brightening Moisturizer 20 g,₹ 75,All,general care
137,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-sustainable-white-glow-spf-25-gel-creme--3-in-1-face-wash/14465530/buy,Lotus Herbals,Set of Sustainable White Glow SPF 25++ Gel Creme & 3-in-1 Face Wash,₹ 354,Normal,"softening and smoothening,,"
138,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-volcanic-pore-mattifying-cream-50-ml-/14982842/buy,Innisfree,Volcanic Pore Mattifying Cream 50 ml,₹ 1700,All,"softening and smoothening,,"
139,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-morning-nectar-lotion-pack-of-2/7037545/buy,Biotique,Morning Nectar Lotion Pack of 2,₹ 258,All,"uneven skin tone,hydration,dark spots"
140,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-women-youthrx-gineplex-anti-ageing-nourishing-night-creme-50-g/11618774/buy,Lotus Herbals,Sustainable Women YouthRX Gineplex Anti-Ageing Nourishing Night Creme 50 g,₹ 471,All,"fine lines and wrinkles,,"
141,face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-men-acno-fight-pimple-clearing-whitening-cream-45-g/7337801/buy,Garnier,Men Acno Fight Pimple Clearing Whitening Cream 45 g,₹ 140,All,"acne or blemishes,,"
142,face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-sustainable-anti-pollution-face-cream-80ml/11081538/buy,Mamaearth,Sustainable Anti-Pollution Face Cream 80ml,₹ 314,All,"dryness,excess oil,"
143,face-moisturisers,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-unisex-eladi-hydrating-ayurvedic-face-cream-25-g/13831618/buy,KAMA AYURVEDA,Unisex Eladi Hydrating Ayurvedic Face Cream 25 g,₹ 895,All,"hydration,dull skin,dark spots"
144,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-retinol-24-night-facial-moisturizer-50-g/13658922/buy,Olay,Regenerist Retinol 24 Night Facial Moisturizer 50 g,₹ 1999,All,"fine lines and wrinkles,hydration,"
145,face-moisturisers,https://www.myntra.com/face-moisturisers/glamglow/glamglow-youth-cream-rejuvenating-power-peptide-moisturizer-50-ml/14975976/buy,GLAMGLOW,Youth Cream Rejuvenating Power Peptide Moisturizer 50 ml,₹ 4990,Normal,"fine lines and wrinkles,,"
146,face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-facial-eladi-day-cream-spf30-30g/12443304/buy,Forest Essentials,Facial Eladi Day Cream SPF30 30g,₹ 2150,Normal,"hydration,sun protection,deep nourishment"
147,face-moisturisers,https://www.myntra.com/face-moisturisers/garnier/garnier-women-set-of-2-skin-naturals-bb-cream-30-g/9350667/buy,Garnier,Women Set of 2 Skin Naturals BB Cream 30 g,₹ 252,Normal,"uneven skin tone,blackheads and whiteheads,sun protection"
148,face-moisturisers,https://www.myntra.com/face-moisturisers/sugar/sugar-bling-leader-illuminating-moisturizer---01-gold-diggin-25-ml/11220486/buy,SUGAR,Bling Leader Illuminating Moisturizer - 01 Gold Diggin 25 ml,₹ 499,All,"general care,softening and smoothening,anti-pollution"
149,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-whip-ultra-lightweight-face-moisturiser-10g/11318440/buy,Olay,Women Regenerist Whip Ultra Lightweight Face Moisturiser 10g,₹ 399,All,"fine lines and wrinkles,,"
150,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-advanced-anti-age-bio-wheat-germ-bxl-cellular-sleep-cream-50g/1661461/buy,Biotique,Advanced Anti-Age Bio Wheat Germ BXL Cellular Sleep Cream 50g,₹ 599,All,"dryness,deep nourishment,dryness"
151,face-moisturisers,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-vitamin-c-face-milk-with-peach-for-skin-illumination-100-ml/12411986/buy,Mamaearth,Vitamin C Face Milk with Peach for Skin Illumination 100 ml,₹ 404,All,"acne or blemishes,pigmentation,dull skin"
152,face-moisturisers,https://www.myntra.com/face-moisturisers/wow-skin-science/wow-organic-apple-cider-vinegar-face-moisturizer-100-ml/12415740/buy,WOW SKIN SCIENCE,WOW Organic Apple Cider Vinegar Face Moisturizer 100 ml,₹ 286,All,"general care,,"
153,face-moisturisers,https://www.myntra.com/face-moisturisers/biotique/biotique-whitening-cream-pack-of-2/7037580/buy,Biotique,Whitening Cream Pack of 2,₹ 258,All,"uneven skin tone,dull skin,hydration"
154,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-blueberry-rebalancing-cream-50ml/11611904/buy,Innisfree,Blueberry Rebalancing Cream 50ml,₹ 664,All,"uneven skin tone,hydration,dark spots"
155,face-moisturisers,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-face-wash--night-cream/7763175/buy,LOreal,Paris Set of Face Wash & Night Cream,₹ 456,All,"pigmentation,blackheads and whiteheads,"
156,face-moisturisers,https://www.myntra.com/face-moisturisers/clinique/clinique-id-moisturising-lotion--active-cartridge-concentrate-for-pores--uneven-texture/9080023/buy,Clinique,iD Moisturising Lotion+ & Active Cartridge Concentrate for Pores & Uneven Texture,₹ 4000,Normal,"general care,,"
157,face-moisturisers,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-facial-kumkumadi-night-cream-30g-/12443330/buy,Forest Essentials,Facial Kumkumadi Night Cream 30g,₹ 2225,All,"pigmentation,acne or blemishes,deep nourishment"
158,face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-set-of-3-omega-repair-creams---80-gm-each/15322524/buy,Azani Active Care,Set Of 3 Omega+ Repair Creams - 80 gm Each,₹ 1204,All,"deep nourishment,dryness,dull skin"
159,face-moisturisers,https://www.myntra.com/face-moisturisers/ponds/ponds-gold-beauty-night-cream-35-g/15157482/buy,Ponds,Gold Beauty Night Cream 35 g,₹ 202,Normal,"general care,,"
160,face-moisturisers,https://www.myntra.com/face-moisturisers/simple/simple-set-of-kind-to-skin-refreshing-facial-wash--hydrating-light-moisturiser/15064028/buy,Simple,Set Of Kind to Skin Refreshing Facial Wash & Hydrating Light Moisturiser,₹ 579,Sensitive,"hydration,pore care,general care"
161,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-advanced-anti-ageing-revitalizing-night-skin-cream-50-g/13509868/buy,Olay,Women Regenerist Advanced Anti-Ageing Revitalizing Night Skin Cream 50 g,₹ 979,Normal,"general care,,"
162,face-moisturisers,https://www.myntra.com/face-moisturisers/ustraa/ustraa-men-oily-skin-moisturising-cream-100g/13220398/buy,Ustraa,Men Oily Skin Moisturising Cream 100g,₹ 224,Oily,"excess oil,softening and smoothening,"
163,face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-set-of-3-light-weight-anti-aging-cream-with-1-retinol---30-ml-each/15322520/buy,Azani Active Care,Set of 3 Light Weight Anti-Aging Cream with 1% Retinol - 30 ml Each,₹ 1491,All,"deep nourishment,skin sagging,uneven skin tone"
164,face-moisturisers,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-nourishing-night-creme---brightening-spf-25-gel-creme/15060512/buy,Lotus Herbals,Set of Nourishing Night Creme & Brightening SPF 25++ Gel Creme,₹ 445,Normal,"softening and smoothening,,"
165,face-moisturisers,https://www.myntra.com/face-moisturisers/lakme/-lakme-9-to-5-matte-moist-mattifying-moisturiser-with-green-tea--50-g/13698474/buy,Lakme,9 To 5 Matte Moist Mattifying Moisturiser with Green Tea- 50 g,₹ 244,Normal,"general care,dark spots,excess oil"
166,face-moisturisers,https://www.myntra.com/face-moisturisers/the-man-company/the-man-company-caffeine-face-moisturiser-with-coffee-arabica--shea-butter-50-g/13082050/buy,THE MAN COMPANY,Caffeine Face Moisturiser with Coffee Arabica & Shea Butter 50 g,₹ 247,All,"fine lines and wrinkles,pigmentation,general care"
167,face-moisturisers,https://www.myntra.com/face-moisturisers/neutriderm/neutriderm-pre-makeup-skincare-combo-with-vitamin-e-moisturiser--dermavive-hydra-cleanser/15810248/buy,Neutriderm,Pre-Makeup Skincare Combo with Vitamin E Moisturiser & Dermavive Hydra Cleanser,₹ 1750,All,"hydration,softening and smoothening,anti-pollution"
168,face-moisturisers,https://www.myntra.com/face-moisturisers/just-herbs/just-herbs-unisex-herbal-nourishing-facial-massage-cream-100-g/11449220/buy,Just Herbs,Unisex Herbal Nourishing Facial Massage Cream 100 g,₹ 590,Dry,"dryness,deep nourishment,general care"
169,face-moisturisers,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-pack-of-2-1-retinol-light-weight-anti-aging-cream-60ml/15322510/buy,Azani Active Care,Pack of 2 1% Retinol Light Weight Anti-Aging Cream 60ml,₹ 1054,All,"deep nourishment,dull skin,dark spots"
170,face-moisturisers,https://www.myntra.com/face-moisturisers/innisfree/innisfree-derma-green-tea-probiotics-cream-50-ml/14768796/buy,Innisfree,Derma Green Tea Probiotics Cream 50 ml,₹ 1800,Normal,"general care,softening and smoothening,deep nourishment"
171,face-moisturisers,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-whip-uv-spf-30-active-moisturiser-50-ml/11318444/buy,Olay,Regenerist Whip UV SPF 30 Active Moisturiser 50 ml,₹ 1399,Normal,"fine lines and wrinkles,hydration,sun protection"
